Source,Target
93946245,84127389
93946245,76542921
93946245,68996685
93946245,75552991
93946245,43902957
93946245,40315298
93946245,90235766
93946245,5154615
93946245,90592509
93946245,92016062
93946245,12146883
93946245,8462699
93946245,10220881
93946245,29081538
93946245,61956399
93946245,71320492
93946245,52663897
93946245,79098075
93946245,47855997
93946245,39075013
93946245,50444845
93946245,79752245
93946245,66047223
93946245,27215263
93946245,71111934
93946245,23348244
93946245,53562790
93946245,78667476
93946245,13828512
93946245,8043617
93946245,69113048
93946245,73301027
93946245,95327707
93946245,86209060
93946245,2547680
93946245,33195291
93946245,19913126
93946245,99598116
93946245,29134219
93946245,92981416
93946245,92935468
93946245,70807650
93946245,60981647
93946245,96265345
93946245,13002304
93946245,57264132
93946245,12570536
93946245,72657087
93946245,93636484
93946245,15548100
93946245,39268936
93946245,36621836
93946245,7685961
93946245,66015514
93946245,77370212
93946245,80208589
93946245,60168630
93946245,22967563
93946245,49407789
93946245,6805287
93946245,96225401
93946245,2503338
93946245,35150875
93946245,29059034
93946245,33273863
93946245,91161113
93946245,84805369
93946245,41291476
93946245,89880059
93946245,52318187
93946245,43396159
93946245,88328377
93946245,74862930
93946245,87947700
93946245,86769280
93946245,15236361
93946245,56304240
93946245,90993144
93946245,71237120
93946245,42186419
93946245,74352820
93946245,66470887
93946245,31072789
93946245,63355667
93946245,66396115
93946245,98720997
93946245,79595754
93946245,91611976
93946245,90691940
93946245,73219945
93946245,34476455
93946245,10350595
93946245,11545225
93946245,12492172
93946245,27236593
93946245,96514286
93946245,23367423
93946245,23693458
93946245,89132218
93946245,81823767
93946245,78782019
93946245,28447104
93946245,3386408
93946245,60542654
93946245,63950351
93946245,49382115
93946245,31656724
93946245,73731697
93946245,45434516
93946245,32925214
93946245,4946856
93946245,70758152
93946245,82957173
93946245,35758226
93946245,46093597
93946245,22118609
93946245,58687681
93946245,79032249
93946245,57824204
93946245,51606988
93946245,63594505
93946245,24134134
93946245,35724022
93946245,31714762
93946245,76094045
93946245,35525705
93946245,90445641
93946245,21556969
93946245,35586839
93946245,1647607
93946245,10649920
93946245,53528601
93946245,91326899
93946245,94496477
93946245,49684898
93946245,11556477
93946245,83020867
93946245,7796945
93946245,81311842
93946245,80131271
93946245,86357801
93946245,46821530
93946245,27402949
93946245,67958591
93946245,51166847
93946245,87540338
93946245,54410015
93946245,39581654
93946245,68261317
93946245,18480475
93946245,65033141
93946245,54759168
93946245,90004692
93946245,13768937
93946245,58790696
93946245,59035643
93946245,71702314
93946245,84279936
93946245,14915749
93946245,73878511
93946245,76220391
93946245,87207862
93946245,65992075
93946245,67582676
93946245,30177521
93946245,35557166
93946245,52273733
93946245,83031279
93946245,88836340
93946245,75519847
93946245,68542134
93946245,67899330
93946245,67596166
93946245,94974706
93946245,14112246
93946245,48332413
93946245,53662875
93946245,35932183
93946245,30812560
93946245,81959200
93946245,2248658
93946245,51214371
93946245,34435517
93946245,41801001
93946245,43796906
93946245,4057722
93946245,60448663
93946245,444479
93946245,64244576
93946245,564111
93946245,37833739
93946245,77608251
93946245,45824530
93946245,18998491
93946245,85631264
93946245,81556173
93946245,14548733
93946245,63062571
93946245,42751187
93946245,70071337
93946245,62967002
93946245,37015711
93946245,88955475
93946245,13007641
93946245,48052767
93946245,67664112
93946245,384078
93946245,39647902
93946245,51499644
93946245,58993614
93946245,43366019
93946245,32992882
93946245,56921790
93946245,36102716
93946245,2980903
93946245,78157642
93946245,76270053
93946245,4078358
93946245,75947067
93946245,39324514
93946245,96073503
93946245,61894647
93946245,90358569
93946245,28092861
93946245,78535641
93946245,60766447
93946245,19373053
93946245,16423634
93946245,88020816
93946245,47934551
93946245,70704765
93946245,93760566
93946245,3429215
93946245,67996469
93946245,13691202
93946245,9419592
93946245,55239376
93946245,75839047
93946245,29797158
93946245,71825975
93946245,70767202
93946245,63114660
93946245,27383694
93946245,75944297
93946245,46795958
93946245,50404385
93946245,62811782
93946245,3729404
93946245,51901830
93946245,26280957
93946245,6998440
93946245,82097948
93946245,1224655
93946245,26290842
93946245,74554131
93946245,33441222
93946245,98394948
93946245,61072338
93946245,19440008
93946245,983915
93946245,27418415
93946245,8857676
93946245,19620697
93946245,69202378
93946245,68632616
93946245,10296896
93946245,13070948
93946245,62529227
93946245,16037844
93946245,82520299
93946245,4831445
93946245,8611632
93946245,87154444
93946245,71496294
93946245,96319646
93946245,72887567
93946245,31412923
93946245,95339801
93946245,43335947
93946245,71304998
93946245,57742877
93946245,90912589
93946245,81410099
93946245,22920269
93946245,74957360
93946245,65279422
93946245,34452522
93946245,3857240
93946245,36157728
93946245,13254686
93946245,80824922
93946245,80203199
93946245,42618332
93946245,10024559
93946245,2560240
93946245,96762188
93946245,86227902
93946245,60196252
93946245,89828141
93946245,12661872
93946245,6480850
93946245,36782438
93946245,21976618
93946245,93577764
93946245,45264334
93946245,41822831
93946245,47763138
93946245,82670213
93946245,6460703
93946245,40695944
93946245,7752594
93946245,74342065
93946245,8629303
93946245,13620716
93946245,31215719
93946245,84440598
93946245,27127447
93946245,43514591
93946245,78899180
93946245,6075325
93946245,26604362
93946245,72449120
93946245,60793007
93946245,78834522
93946245,11662308
93946245,3439198
93946245,27301554
93946245,27550409
93946245,11230829
93946245,92337505
93946245,23084020
93946245,21316167
93946245,86134966
93946245,98033228
93946245,83012045
93946245,90523405
93946245,40880089
93946245,47227832
93946245,14738915
93946245,13175294
93946245,11326668
93946245,82741266
93946245,61308686
93946245,33899579
93946245,56229003
93946245,83561794
93946245,17994608
93946245,18876065
93946245,15657535
93946245,17786685
93946245,94908870
93946245,89422483
93946245,14012259
93946245,77503939
93946245,86592560
93946245,94049164
93946245,19253353
93946245,90981062
93946245,92731635
93946245,57553999
93946245,98733002
93946245,96576228
93946245,48176348
93946245,11947430
93946245,82731629
93946245,94241130
93946245,41992411
93946245,39607582
93946245,5513130
93946245,73428829
93946245,81574131
93946245,65442660
93946245,50772942
93946245,5469506
93946245,39106825
93946245,78246392
93946245,23279669
93946245,37173969
93946245,85901650
93946245,17149994
93946245,39304960
93946245,20746935
93946245,77029714
93946245,36434890
93946245,68536696
93946245,23551413
93946245,36199327
93946245,41031972
93946245,66202396
93946245,63605944
93946245,63591049
93946245,47574590
93946245,26428461
93946245,40321961
93946245,5429458
93946245,99005698
93946245,74853931
93946245,58160630
93946245,24637069
93946245,48421124
93946245,4561294
93946245,699147
93946245,65087536
93946245,96825782
93946245,39098344
93946245,7841888
93946245,57867913
93946245,45866499
93946245,47422211
93946245,84544607
93946245,66334354
93946245,88588667
93946245,30785202
93946245,39398044
93946245,94748168
93946245,72331738
93946245,49719349
93946245,14236555
93946245,23842972
93946245,6894953
93946245,55819724
93946245,35644671
93946245,13805193
93946245,52465428
93946245,48441526
93946245,39831941
93946245,77872242
93946245,74354052
93946245,85603912
93946245,59624692
93946245,13154496
93946245,11413766
93946245,85018548
93946245,14989245
93946245,38160108
93946245,38018263
93946245,94169441
93946245,25405197
93946245,47691307
93946245,18015201
93946245,54605389
93946245,94780775
93946245,57073726
93946245,99375494
93946245,43262603
93946245,15518963
93946245,31736764
93946245,12339949
93946245,73467805
93946245,30636082
93946245,5091244
93946245,30399998
93946245,54164869
93946245,84927384
93946245,17055260
93946245,64091881
93946245,65381367
93946245,82247105
93946245,39858025
93946245,15925019
93946245,50324666
93946245,91728275
93946245,67916088
93946245,62143944
93946245,44486281
93946245,56359810
93946245,86259960
93946245,93423913
93946245,19765517
93946245,7650127
93946245,94665126
93946245,31745506
93946245,88591581
93946245,26495716
93946245,2385696
93946245,46796764
93946245,48865310
93946245,24485030
93946245,73414960
93946245,84874481
93946245,27904788
93946245,64174196
93946245,18572416
93946245,55521615
93946245,86184157
93946245,82524281
93946245,15324180
93946245,62463400
93946245,47992044
93946245,1321268
93946245,82989560
93946245,98110490
93946245,98392123
93946245,404140
93946245,85323223
93946245,95042692
93946245,1110601
93946245,62850207
93946245,74319195
93946245,30450603
93946245,72545101
93946245,89383597
93946245,97514264
93946245,63952941
93946245,95722820
93946245,51796424
93946245,91222983
93946245,13359707
93946245,46240738
93946245,84149806
93946245,95873519
93946245,37921314
93946245,68863353
93946245,79832037
93946245,10872161
93946245,20504319
93946245,74611932
93946245,27089628
93946245,32530400
93946245,49338207
93946245,17110034
93946245,24902556
93946245,83607017
93946245,89371998
93946245,76652274
93946245,94566326
93946245,52332765
93946245,931050
93946245,37285159
93946245,6429395
93946245,47846145
93946245,74258872
93946245,32885041
93946245,94251269
93946245,40157709
93946245,26269044
93946245,4168185
93946245,56693991
93946245,84987026
93946245,62699983
93946245,68330212
93946245,52550814
93946245,72951469
93946245,38810800
93946245,42552308
93946245,76612185
93946245,19612724
93946245,47418614
93946245,176008
93946245,55080181
93946245,55311777
93946245,73775717
93946245,12202973
93946245,95995152
93946245,8044642
93946245,25603386
93946245,49423429
93946245,74676626
93946245,18810007
93946245,44622340
93946245,30581405
93946245,15656150
93946245,64611443
93946245,98143110
93946245,61691183
93946245,61519144
93946245,51756226
93946245,65631943
93946245,21386552
93946245,92422852
93946245,25193857
93946245,36419332
93946245,43185349
93946245,66363264
93946245,41856927
93946245,78698242
93946245,511746
93946245,67688076
93946245,88689389
93946245,94636965
93946245,59202816
93946245,52236489
93946245,36151828
93946245,87587168
93946245,29149928
93946245,15139876
93946245,22707820
93946245,91117907
93946245,1741180
93946245,91104743
93946245,19692719
93946245,91026340
93946245,56609385
93946245,64786038
93946245,14262029
93946245,39771002
93946245,31688788
93946245,69746034
93946245,34990542
93946245,7380714
93946245,32598040
93946245,21001153
93946245,14454819
93946245,41503202
93946245,54593785
93946245,42279777
93946245,92379900
93946245,42838261
93946245,63946867
93946245,29988189
93946245,85516804
93946245,69887097
93946245,4622372
93946245,65476945
93946245,62532886
93946245,96593425
93946245,46757802
93946245,58290733
93946245,87382807
93946245,64064110
93946245,55209019
93946245,31671174
93946245,79111662
93946245,84278909
93946245,6088759
93946245,73134356
93946245,78464023
93946245,84895785
93946245,57776712
93946245,26752639
93946245,18961736
93946245,91214151
93946245,42091091
93946245,91587759
93946245,10493589
93946245,21614782
93946245,13409202
93946245,97397999
93946245,40784201
93946245,52051758
93946245,42356964
93946245,62733076
93946245,82374074
93946245,17848313
93946245,94526741
93946245,3802765
93946245,9143390
93946245,55786765
93946245,79761766
93946245,31081738
93946245,37390984
93946245,80306233
93946245,94297470
93946245,26621707
93946245,49945334
93946245,5377956
93946245,88337817
93946245,22367989
93946245,82252122
93946245,67608828
93946245,74350701
93946245,91681216
93946245,91979012
93946245,55097897
93946245,72488242
93946245,56874358
93946245,62962308
93946245,20318068
93946245,25100197
93946245,23790523
93946245,51974634
93946245,81449709
93946245,68689733
93946245,32073734
93946245,89571051
93946245,33994731
93946245,74560208
93946245,31199926
93946245,29655568
93946245,45376069
93946245,25582109
93946245,9365119
93946245,33854881
93946245,32833799
93946245,90875873
93946245,86924893
93946245,55594096
93946245,70567707
93946245,23768875
93946245,24022184
93946245,8218289
93946245,64849586
93946245,65951184
93946245,51977340
93946245,68138503
93946245,84232051
93946245,49994595
93946245,25466343
93946245,99757836
93946245,51033995
93946245,86814604
93946245,2298105
93946245,92453423
93946245,99396178
93946245,75640866
93946245,58036598
93946245,46760623
93946245,56497605
93946245,72795433
93946245,71851539
93946245,72803738
93946245,2308509
93946245,41570423
93946245,2229638
93946245,26482200
93946245,10390657
93946245,94376704
93946245,92257180
93946245,61417283
93946245,47662441
93946245,93117852
93946245,19912700
93946245,36566934
93946245,78765273
93946245,9341556
93946245,32143527
93946245,974714
93946245,63088109
93946245,61815911
93946245,47727596
93946245,52449113
93946245,82261231
93946245,10427992
93946245,2673845
93946245,8287526
93946245,98451999
93946245,5784017
93946245,67029426
93946245,53137996
93946245,69742217
93946245,47793169
93946245,62215608
93946245,32753535
93946245,86434314
93946245,5731444
93946245,82744248
93946245,1628347
93946245,98436889
93946245,86889031
93946245,71725018
93946245,49907107
93946245,77231314
93946245,78445981
93946245,35444656
93946245,63174284
93946245,73748874
93946245,97287405
93946245,78501009
93946245,71144828
93946245,48622918
93946245,72609104
93946245,77082164
93946245,97968198
93946245,93235575
93946245,15872111
93946245,68682606
93946245,24272395
93946245,45591189
93946245,79068248
93946245,43517327
93946245,16875263
93946245,31527818
93946245,75846939
93946245,46047502
93946245,25755658
93946245,55141413
93946245,20198942
93946245,89299284
93946245,33527087
93946245,3256985
93946245,26132629
93946245,15878477
93946245,4491675
93946245,87290219
93946245,11467214
93946245,60361084
93946245,3803291
93946245,63128500
93946245,67344852
93946245,67098369
93946245,30602685
93946245,29176139
93946245,12860394
93946245,20616048
93946245,61807027
93946245,62076068
93946245,13092811
93946245,45637409
93946245,48224496
93946245,53312576
93946245,29711076
93946245,70573126
93946245,38220693
93946245,91352398
93946245,81193473
93946245,26097607
93946245,44040440
93946245,71450652
93946245,85688077
93946245,91633731
93946245,27119626
93946245,27208432
93946245,89748321
93946245,39846256
93946245,50104627
93946245,57405933
93946245,43836290
93946245,27943517
93946245,91533052
93946245,52357592
93946245,46072602
93946245,8099106
93946245,77637937
93946245,62918801
93946245,88960936
93946245,99243450
93946245,67100784
93946245,47320035
93946245,70083219
93946245,38680561
93946245,62453252
93946245,15568590
93946245,61367973
93946245,6859895
93946245,99396823
93946245,65786972
93946245,92262818
93946245,43188425
93946245,34301223
93946245,21657662
93946245,30978923
93946245,93457581
93946245,50436135
93946245,43030540
93946245,93471011
93946245,8156378
93946245,51451329
93946245,1886295
93946245,91591602
93946245,26218738
93946245,76217726
93946245,8325599
93946245,53213750
93946245,16265825
93946245,33040233
93946245,24668720
93946245,19240881
93946245,8692052
93946245,19101547
93946245,54688511
93946245,2871712
93946245,25673812
93946245,55755651
93946245,92211646
93946245,49417918
93946245,81454352
93946245,71584320
93946245,52104995
93946245,57865286
93946245,18509168
93946245,9988355
93946245,69475909
93946245,63687850
93946245,20224636
93946245,17136877
93946245,36660674
93946245,703418
93946245,14349716
93946245,57814430
93946245,64926874
93946245,89585328
93946245,87108033
93946245,84457778
93946245,60921557
93946245,26847449
93946245,97382553
93946245,15346039
93946245,94238292
93946245,23720103
93946245,30749747
93946245,96879703
93946245,53710489
93946245,63405681
93946245,17979403
93946245,64419220
93946245,76268104
93946245,4409754
93946245,7810951
93946245,17748158
93946245,64778213
93946245,57276019
93946245,58105236
93946245,60077524
93946245,59651579
93946245,33630097
93946245,54103838
93946245,87080717
93946245,34352261
93946245,57886580
93946245,21724556
93946245,93929689
93946245,56835776
93946245,35391034
93946245,69015086
93946245,57876573
93946245,2299226
93946245,39524050
93946245,92636736
93946245,84720365
93946245,99335223
93946245,62839955
93946245,88367255
93946245,47803065
93946245,85609910
93946245,51430453
93946245,85403747
93946245,89185615
93946245,88908299
93946245,13725590
93946245,51310390
93946245,55823062
93946245,84033539
93946245,96457188
93946245,43457057
93946245,49286764
93946245,14685351
93946245,55251721
93946245,86654409
93946245,74118921
93946245,60310140
93946245,28988106
93946245,22311396
93946245,95528764
93946245,10806291
93946245,1859715
93946245,3815912
93946245,69591011
93946245,1073603
93946245,85590766
93946245,53910880
93946245,44149367
93946245,85302681
93946245,91788347
93946245,8102194
93946245,89701446
93946245,2747207
93946245,35044898
93946245,72189860
93946245,69756701
93946245,77041729
93946245,49758087
93946245,32248264
93946245,50137937
93946245,41190967
93946245,98009383
93946245,15558876
93946245,99117206
93946245,21185564
93946245,23476770
93946245,92525960
93946245,14713188
93946245,83569479
93946245,29637368
93946245,58133173
93946245,43716688
93946245,12597163
93946245,81727852
93946245,99664214
93946245,96048069
93946245,65552786
93946245,53543401
93946245,40295684
93946245,64223016
93946245,48328785
93946245,72095409
93946245,64723782
93946245,69143687
93946245,799550
93946245,13834985
93946245,97976150
93946245,33072525
93946245,26300729
93946245,7704560
93946245,38093804
93946245,94818699
93946245,2211448
93946245,10418874
93946245,6768786
93946245,5175509
93946245,3625962
93946245,1329585
93946245,54578666
93946245,5879886
93946245,56954891
93946245,91161091
93946245,97557557
93946245,72318360
93946245,54630802
93946245,15653050
93946245,78169533
93946245,91730026
93946245,59463283
93946245,4032748
93946245,56927192
93946245,92578723
93946245,24056007
93946245,90238161
93946245,49376825
93946245,5974626
93946245,27056781
93946245,46100507
93946245,98046701
93946245,45073699
93946245,85555597
93946245,62748110
93946245,18497061
93946245,95241031
93946245,51287408
93946245,61652553
93946245,83029205
93946245,39758800
93946245,75334496
93946245,64613560
93946245,54498778
93946245,17989100
93946245,27088792
93946245,97006122
93946245,48452509
93946245,32268543
93946245,99878038
93946245,3242143
93946245,32845963
93946245,14457046
93946245,96409522
93946245,42612388
93946245,52108705
93946245,93249048
93946245,36023566
93946245,34691963
93946245,32015056
93946245,28368218
93946245,11858628
93946245,14191625
93946245,16255197
93946245,7724347
93946245,64320347
93946245,32602029
93946245,58680001
93946245,81964211
93946245,56425748
93946245,77936935
93946245,26279172
93946245,89634966
93946245,25735517
93946245,36664091
93946245,45642173
93946245,6830640
93946245,33621886
93946245,9120389
93946245,71053461
93946245,71354507
93946245,6022950
93946245,85482974
93946245,70343951
93946245,18462027
93946245,33758639
93946245,39375189
93946245,15993811
93946245,4847174
93946245,77890840
93946245,97856996
93946245,4582397
93946245,25450606
93946245,78994200
93946245,47900856
93946245,70689710
93946245,18064882
93946245,1761526
93946245,54104464
93946245,5252604
93946245,33880995
93946245,23966846
93946245,85989744
93946245,86305023
93946245,93215842
93946245,77118219
93946245,98424737
93946245,4779967
93946245,56759573
93946245,18714168
93946245,30426718
93946245,65647833
93946245,83170611
93946245,41435221
93946245,65780831
93946245,18207522
93946245,18609307
93946245,25198297
93946245,42831486
93946245,50217229
93946245,43261016
93946245,26674167
93946245,72884680
93946245,17739358
93946245,25275378
93946245,61651869
93946245,40133140
93946245,52964451
93946245,56587293
93946245,10486730
93946245,37164212
93946245,41815148
93946245,27416120
93946245,84689974
93946245,90662931
93946245,7167526
93946245,17185133
93946245,2830728
93946245,4791267
93946245,69633524
93946245,27880547
93946245,22243970
93946245,45700749
93946245,22454240
93946245,47980097
93946245,54404351
93946245,47031562
93946245,23989618
93946245,64886818
93946245,14748543
93946245,43957143
93946245,64985728
93946245,72704579
93946245,45782623
93946245,50660889
93946245,11426547
93946245,82706922
93946245,12697832
93946245,47075889
93946245,21589988
93946245,84729200
93946245,37428166
93946245,95565125
93946245,12052747
93946245,82326903
93946245,67957344
93946245,6223115
93946245,47785483
93946245,32589026
93946245,30202563
93946245,80488363
93946245,31783962
93946245,95730756
93946245,96215074
93946245,52894675
93946245,45519710
93946245,80224112
93946245,36038582
93946245,77958607
93946245,48207194
93946245,1886745
93946245,73793965
93946245,35991066
93946245,67912530
93946245,69396469
93946245,34006688
93946245,68295182
93946245,37406035
93946245,45064792
93946245,71907231
93946245,37709330
93946245,73200599
93946245,9284588
93946245,71707020
93946245,29433983
93946245,65946861
93946245,35277536
93946245,12326270
93946245,16409023
93946245,72365273
93946245,46896160
93946245,48589764
93946245,73312226
93946245,3351476
93946245,70857626
93946245,82894590
93946245,99834095
93946245,57153819
93946245,80778351
93946245,5412851
93946245,29642630
93946245,31026775
93946245,99222609
93946245,79694279
93946245,67938936
93946245,21898212
93946245,16119199
93946245,82834261
93946245,91212119
93946245,19813035
93946245,39950848
93946245,31681117
93946245,92022033
93946245,27618909
93946245,23174364
93946245,1284258
93946245,94370192
93946245,22899679
93946245,74046741
93946245,19883127
93946245,23421034
93946245,14131293
93946245,92286257
93946245,59240862
93946245,88567524
93946245,48714373
93946245,98159948
93946245,94987260
93946245,1944705
93946245,69218730
93946245,76144059
93946245,66609922
93946245,47380698
93946245,12207831
93946245,63511404
93946245,86717493
93946245,51785368
93946245,20308900
93946245,48953325
93946245,66908004
93946245,99536986
93946245,47163757
93946245,8919764
93946245,40338144
93946245,52639429
93946245,53539535
93946245,15399103
93946245,15417855
93946245,38687365
93946245,79936189
93946245,45111242
93946245,35422658
93946245,9934645
93946245,45960236
93946245,38420861
93946245,4913960
93946245,13318202
93946245,56610602
93946245,37047261
93946245,93950465
93946245,44336510
93946245,88094608
93946245,7918120
93946245,36444882
93946245,59265277
93946245,15862811
93946245,4248908
93946245,34733262
93946245,58089727
93946245,54772018
93946245,88717811
93946245,3256052
93946245,23900327
93946245,96796213
93946245,26339987
93946245,90609813
93946245,66039474
93946245,375722
93946245,60338534
93946245,71809342
93946245,85820075
93946245,48986011
93946245,17960346
93946245,67819683
93946245,11960711
93946245,83832021
93946245,79974646
93946245,52125782
93946245,71339183
93946245,57375012
93946245,96942322
93946245,75348713
93946245,7306447
93946245,34057301
93946245,3221123
93946245,24695841
93946245,47124048
93946245,13293034
93946245,70015908
93946245,95795296
93946245,44729940
93946245,65413269
93946245,86014076
93946245,15222050
93946245,19387077
93946245,68580737
93946245,20818527
93946245,70116249
93946245,49808148
93946245,27053953
93946245,62124578
93946245,32952934
93946245,4904850
93946245,73398163
93946245,59528534
93946245,83607263
93946245,9925725
93946245,26432566
93946245,26615572
93946245,18158206
93946245,1215190
93946245,96000492
93946245,3870413
93946245,43622138
93946245,65816283
93946245,46099583
93946245,61783894
93946245,25753901
93946245,88792412
93946245,86464898
93946245,90827622
93946245,48856675
93946245,45732606
93946245,47496534
93946245,30287352
93946245,60983480
93946245,18510310
93946245,95244831
93946245,10033237
93946245,84623078
93946245,87814610
93946245,38890316
93946245,31807818
93946245,79844046
93946245,33910976
93946245,45132392
93946245,64321585
93946245,54533810
93946245,94205228
93946245,55957449
93946245,3372082
93946245,54814787
93946245,89356351
93946245,83572824
93946245,88535134
93946245,93404197
93946245,36566278
93946245,81262539
93946245,59966176
93946245,17066640
93946245,19770279
93946245,26868139
93946245,76859773
93946245,80368220
93946245,61738846
93946245,99143430
93946245,48087695
93946245,95169728
93946245,49137131
93946245,49212443
93946245,10438475
93946245,35247480
93946245,81267477
93946245,26150971
93946245,77153992
93946245,71063653
93946245,64482440
93946245,6886755
93946245,39952920
93946245,86015617
93946245,96504045
93946245,79611554
93946245,21088722
93946245,94037175
93946245,59342402
93946245,50362017
93946245,49339635
93946245,56438269
93946245,76026882
93946245,84221038
93946245,96717497
93946245,85938066
93946245,65585136
93946245,36331612
93946245,23427226
93946245,95327096
93946245,23577116
93946245,96496567
93946245,47926633
93946245,62933309
93946245,63884769
93946245,63010409
93946245,34969785
93946245,79161334
93946245,72225734
93946245,53358307
93946245,72458301
93946245,1758684
93946245,95491589
93946245,98020222
93946245,58386625
93946245,7571096
93946245,47930905
93946245,83578347
93946245,13721578
93946245,4506725
93946245,57314122
93946245,19294718
93946245,41396795
93946245,8544495
93946245,8520065
93946245,27343283
93946245,77259565
93946245,74395821
93946245,81415145
93946245,59442300
93946245,42073993
93946245,56648842
93946245,8363478
93946245,54449386
93946245,4410660
93946245,77666135
93946245,7104870
93946245,84147029
93946245,22684030
93946245,80665287
93946245,45560032
93946245,44245797
93946245,43792897
93946245,99946611
93946245,89342870
93946245,64823202
93946245,44355807
93946245,93907597
93946245,13621309
93946245,37864050
93946245,4634564
93946245,18840669
93946245,85047052
93946245,19111964
93946245,1342833
93946245,99982441
93946245,29686712
93946245,62144204
93946245,93352282
93946245,71398852
93946245,53783849
93946245,61568562
93946245,3382429
93946245,80392157
93946245,65220156
93946245,41505267
93946245,67614318
93946245,15707924
93946245,57980415
93946245,11777339
93946245,62122724
93946245,63996129
93946245,92806133
93946245,94065194
93946245,94996901
93946245,89685569
93946245,71233102
93946245,52944764
93946245,85962115
93946245,93113891
93946245,83774616
93946245,77257289
93946245,35254404
93946245,86542602
93946245,56770894
93946245,14021953
93946245,13216959
93946245,92971064
93946245,16018904
93946245,70945082
93946245,68948336
93946245,91517120
93946245,41694010
93946245,84804501
93946245,35208969
93946245,94560592
93946245,11859747
93946245,76024134
93946245,51816963
93946245,78816909
93946245,13964911
93946245,46221026
93946245,7000755
93946245,91946315
93946245,95988228
93946245,6829805
93946245,43882864
93946245,76176705
93946245,87893710
93946245,88722918
93946245,54984235
93946245,35629234
93946245,52168544
93946245,27767451
93946245,44440679
93946245,92363687
93946245,31210864
93946245,57210645
93946245,46841063
93946245,12626420
93946245,55298548
93946245,94720953
93946245,38585
93946245,28056449
93946245,15883695
93946245,89274190
93946245,44514270
93946245,29476247
93946245,95202192
93946245,80448300
93946245,35603127
93946245,18429197
93946245,22153413
93946245,34938502
93946245,35980381
93946245,59267335
93946245,80853551
93946245,72082341
93946245,79476936
93946245,41110887
93946245,34898395
93946245,57522699
93946245,25283539
93946245,52096531
93946245,4497814
93946245,3699530
93946245,85985084
93946245,55146628
93946245,97326855
93946245,68669328
93946245,60758162
93946245,31724479
93946245,39513174
93946245,33304153
93946245,42776816
93946245,98334377
93946245,15179766
93946245,60279727
93946245,9619482
93946245,95268111
93946245,64804086
93946245,2001602
93946245,86247264
93946245,54368847
93946245,91427392
93946245,91734634
93946245,91824049
93946245,24499468
93946245,88993889
93946245,8429179
93946245,70060083
93946245,1267905
93946245,69398777
93946245,49708165
93946245,89899039
93946245,22668552
93946245,14951718
93946245,34375758
93946245,8398454
93946245,87506232
93946245,89990444
93946245,47665914
93946245,36028755
93946245,13737151
93946245,31005422
93946245,76538651
93946245,30918741
93946245,51448191
93946245,51386668
93946245,46713625
93946245,69587908
93946245,93132714
93946245,90743993
93946245,65955348
93946245,23909519
93946245,93173835
93946245,60731325
93946245,21699178
93946245,83767102
93946245,96330101
93946245,15231995
93946245,56414869
93946245,37149744
93946245,8884548
93946245,28064560
93946245,76147290
93946245,60226506
93946245,77934086
93946245,90309073
93946245,70413936
93946245,48610074
93946245,77800926
93946245,81907165
93946245,63473192
93946245,53334121
93946245,12187966
93946245,20801254
93946245,27356448
93946245,43721706
93946245,58985422
93946245,85205114
93946245,1292992
93946245,50796089
93946245,22740973
93946245,93662781
93946245,55852663
93946245,1927972
93946245,25315092
93946245,41233105
93946245,64555437
93946245,63728072
93946245,1533493
93946245,46624456
93946245,6626994
93946245,71937248
93946245,68886576
93946245,41271317
93946245,21356137
93946245,5051096
93946245,53660779
93946245,38877108
93946245,49156184
93946245,55023404
93946245,79908952
93946245,1022842
93946245,68684814
93946245,59576745
93946245,41209857
93946245,76345856
93946245,80948334
93946245,21144837
93946245,74046337
93946245,3058782
93946245,56756630
93946245,66897734
93946245,53449812
93946245,60796084
93946245,35104417
93946245,50581689
93946245,19972244
93946245,16708869
93946245,9763112
93946245,46629371
93946245,73293870
93946245,9456172
93946245,30424871
93946245,53184205
93946245,11654559
93946245,33845499
93946245,46360552
93946245,55017349
93946245,44868662
93946245,12971370
93946245,3505868
93946245,52231226
93946245,73346532
93946245,96132877
93946245,33172654
93946245,38032682
93946245,92329424
93946245,54776483
93946245,69821724
93946245,10998116
93946245,22897323
93946245,21621948
93946245,48470166
93946245,4774425
93946245,2322517
93946245,35574046
93946245,12614318
93946245,94903099
93946245,48732225
93946245,32344670
93946245,5599689
93946245,89118984
93946245,58787324
93946245,64952926
93946245,24906905
93946245,48129879
93946245,7458620
93946245,65565271
93946245,14366033
93946245,85168997
93946245,18730128
93946245,64561764
93946245,67636056
93946245,65438001
93946245,9418155
93946245,45956527
93946245,94245369
93946245,79823043
93946245,85653784
93946245,65976469
93946245,75968258
93946245,97341198
93946245,64448836
93946245,9614496
93946245,36978108
93946245,89104348
93946245,67555290
93946245,66014238
93946245,30912749
93946245,99934480
93946245,73230502
93946245,41327642
93946245,54701972
93946245,26797319
93946245,16965603
93946245,74751368
93946245,38734909
93946245,75328354
93946245,13536665
93946245,95523012
93946245,56488082
93946245,31121687
93946245,6594268
93946245,4980255
93946245,15850735
93946245,55921166
93946245,980031
93946245,68077190
93946245,30878372
93946245,32222485
93946245,18100667
93946245,20182790
93946245,89442374
93946245,60235499
93946245,70904354
93946245,64946601
93946245,3428885
93946245,24080846
93946245,89066029
93946245,17302379
93946245,38895462
93946245,73033878
